frame,num_dets,num_tracks,unmatched_dets,active_ids
3302,17,17,0,1;63;286;579;679;804;813;952;983;1017;1021;1077;1100;1106;1235;1236;1239
3303,16,16,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236;1239
3304,16,16,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236;1239
3305,16,16,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236;1239
3306,16,16,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236;1239
3307,15,15,0,1;63;286;579;679;804;813;937;952;1021;1100;1106;1235;1236;1239
3308,16,16,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236;1239
3309,17,17,0,1;63;286;579;679;780;804;813;937;952;1021;1077;1100;1106;1235;1236;1239
3310,17,17,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1169;1235;1236;1239
3311,17,17,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1169;1235;1236;1239
3312,15,15,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236
3313,15,15,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236
3314,15,15,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236
3315,16,16,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1169;1235;1236
3316,18,18,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1169;1235;1236
3317,16,16,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1158;1235;1236
3318,17,17,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1235;1236
3319,17,17,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1235;1236
3320,17,17,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1235;1236
3321,17,17,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1235;1236
3322,17,16,1,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1235;1236
3323,17,17,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1235;1236
3324,16,16,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1236
3325,16,16,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1236
3326,16,16,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1235;1236
3327,16,16,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1158;1236
3328,16,16,0,1;63;286;579;679;804;813;937;952;954;1021;1077;1100;1106;1235;1236
3329,15,15,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236
3330,15,15,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1235;1236
3331,18,17,1,1;63;286;579;679;780;804;813;937;952;1021;1058;1077;1100;1106;1188;1236
3332,17,16,1,1;63;286;579;679;780;804;813;937;952;1021;1058;1077;1100;1106;1236
3333,15,15,0,1;63;286;579;679;780;804;813;937;952;1021;1077;1100;1106;1236
3334,15,15,0,1;63;286;579;679;780;804;813;937;952;1021;1077;1100;1106;1236
3335,16,15,1,1;63;286;579;679;780;804;813;937;952;1021;1077;1100;1106;1236
3336,15,15,0,1;63;286;579;679;780;804;813;937;952;1021;1077;1100;1106;1236
3337,15,15,0,1;63;286;579;679;780;804;813;937;952;1021;1077;1100;1106;1236
3338,15,15,0,1;63;286;579;679;780;804;813;937;952;1021;1077;1100;1106;1236
3339,15,15,0,1;63;286;579;679;780;804;813;937;952;1021;1077;1100;1106;1236
3340,14,14,0,1;63;286;579;679;804;813;937;952;1021;1077;1100;1106;1236
3341,16,16,0,1;63;286;579;679;804;813;952;954;1017;1021;1077;1100;1106;1158;1236
3342,17,17,0,1;63;286;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1158;1236
3343,17,16,1,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1158;1236
3344,18,18,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1130;1158;1169;1236
3345,16,16,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1169;1236
3346,15,15,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1236
3347,16,15,1,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1236
3348,16,16,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1130;1236
3349,15,15,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1236
3350,16,16,0,1;63;286;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1236
3351,16,16,0,1;63;286;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1236
3352,16,16,0,1;63;286;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1236
3353,16,16,0,1;63;286;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1236
3354,15,15,0,1;63;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1236
3355,16,16,0,1;63;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1158;1236
3356,17,16,1,1;63;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1158;1236
3357,16,16,0,1;63;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1158;1236
3358,16,16,0,1;63;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1158;1236
3359,16,16,0,1;63;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1158;1236
3360,16,16,0,1;63;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1158;1236
3361,16,15,1,1;63;579;679;804;813;952;954;1017;1021;1100;1106;1121;1235;1236
3362,16,14,2,1;63;286;579;679;804;813;952;1017;1021;1100;1106;1121;1235
3363,17,16,1,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1188;1235
3364,16,15,1,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1235
3365,16,16,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1235;1258
3366,19,18,1,1;63;286;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1130;1235;1258
3367,16,16,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1235;1258
3368,16,16,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1235;1258
3369,17,17,0,1;63;286;579;679;804;813;952;1017;1021;1077;1100;1106;1121;1158;1235;1258
3370,17,17,0,1;63;426;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1235;1258
3371,18,18,0,1;63;426;579;679;804;813;952;954;1017;1021;1077;1100;1106;1121;1150;1235;1258
3372,17,17,0,1;63;426;579;679;804;813;937;952;954;1017;1021;1077;1100;1106;1121;1258
3373,18,18,0,1;63;426;579;679;804;813;937;952;954;1017;1021;1077;1100;1106;1121;1235;1258
3374,16,16,0,1;63;579;679;804;813;937;952;954;1021;1077;1100;1106;1121;1235;1258
3375,19,19,0,1;63;426;579;679;804;813;937;952;954;1017;1021;1077;1100;1106;1121;1150;1235;1258
3376,18,16,2,1;63;426;579;679;804;813;937;952;954;1021;1077;1100;1106;1121;1258
3377,19,18,1,1;63;426;579;679;804;813;937;952;954;1021;1077;1100;1106;1121;1150;1188;1258
3378,16,16,0,1;63;426;579;679;804;813;937;952;954;1021;1077;1100;1106;1121;1258
3379,19,18,1,1;63;426;579;679;780;804;813;937;952;954;1021;1077;1100;1106;1121;1235;1258
3380,17,16,1,1;63;579;679;804;813;937;952;954;1021;1077;1100;1106;1121;1235;1258
3381,18,17,1,1;63;579;679;780;804;813;937;952;954;1021;1058;1077;1100;1106;1121;1258
3382,22,21,1,1;63;426;579;679;780;804;813;937;954;983;1021;1058;1077;1100;1106;1121;1130;1188;1235;1258
3383,21,19,2,1;63;579;679;780;804;813;937;954;983;1021;1058;1077;1100;1106;1121;1130;1158;1258
3384,23,20,3,1;63;579;679;804;813;937;954;983;1021;1058;1077;1100;1106;1121;1130;1158;1186;1239;1258
3385,21,20,1,1;63;579;679;804;813;937;952;954;983;1021;1058;1077;1100;1106;1121;1158;1186;1239;1258
3386,19,17,2,1;63;579;679;804;813;937;952;954;1021;1077;1100;1106;1121;1130;1158;1258
3387,20,17,3,1;63;579;804;813;937;952;954;1021;1077;1100;1106;1121;1130;1158;1239;1258
3388,17,16,1,1;63;579;804;813;937;952;954;1021;1077;1100;1106;1121;1130;1158;1258
3389,19,17,2,1;63;579;679;804;813;937;952;954;1021;1077;1100;1106;1121;1158;1239;1258
3390,21,20,1,1;63;579;679;804;813;937;954;1017;1021;1058;1077;1100;1106;1121;1130;1150;1158;1239;1258
3391,20,18,2,1;63;579;679;804;813;937;1017;1021;1077;1100;1106;1121;1130;1150;1158;1239;1258
3392,18,17,1,1;63;579;679;804;813;937;1017;1021;1077;1100;1106;1121;1150;1158;1239;1258
3393,21,18,3,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1106;1121;1152;1158;1239;1258
3394,18,17,1,1;63;579;804;813;937;954;1021;1058;1077;1100;1106;1121;1152;1239;1258;1275
3395,18,16,2,1;63;579;804;813;937;954;1021;1077;1100;1106;1121;1152;1158;1239;1258
3396,17,15,2,1;63;286;579;679;804;813;937;954;1021;1077;1100;1106;1239;1258
3397,20,18,2,1;63;286;579;679;780;804;813;937;1017;1021;1077;1100;1106;1152;1239;1258;1278
3398,22,19,3,1;63;286;579;804;813;937;954;1017;1021;1058;1077;1100;1106;1152;1186;1239;1258;1278
3399,21,20,1,1;63;286;579;804;813;937;954;1017;1021;1058;1077;1100;1106;1152;1186;1239;1258;1278;1280
3400,20,20,0,1;63;286;579;679;780;804;813;937;954;1017;1021;1077;1100;1106;1152;1158;1239;1258;1280
3401,18,18,0,1;63;286;579;780;804;813;937;954;1021;1077;1100;1106;1152;1158;1239;1258;1280
3402,18,18,0,1;63;286;579;679;780;804;813;937;954;1021;1077;1100;1106;1158;1239;1258;1280
3403,19,19,0,1;63;286;579;679;780;804;813;937;954;1021;1077;1100;1106;1158;1239;1258;1278;1280
3404,17,17,0,1;63;286;579;679;804;813;937;954;1021;1077;1100;1106;1158;1239;1258;1280
3405,18,18,0,1;63;286;579;679;780;804;813;937;954;1021;1077;1100;1106;1158;1239;1258;1280
3406,16,16,0,1;63;286;579;679;804;937;954;1017;1021;1077;1100;1106;1169;1258;1280
3407,17,17,0,1;63;286;426;579;679;804;937;954;1017;1021;1077;1100;1106;1239;1258;1280
3408,17,17,0,1;63;286;426;579;679;804;937;954;1017;1021;1077;1100;1106;1239;1258;1280
3409,17,17,0,1;63;286;426;579;679;804;937;954;1017;1021;1077;1100;1106;1239;1258;1280
3410,16,16,0,1;63;286;426;579;804;937;954;1017;1021;1077;1100;1106;1152;1258;1280
3411,16,16,0,1;63;286;426;579;679;804;937;954;1017;1021;1077;1100;1106;1258;1280
3412,15,15,0,1;63;579;679;804;937;954;1017;1021;1077;1100;1106;1150;1258;1280
3413,18,18,0,1;63;426;579;679;804;937;954;1017;1021;1077;1100;1106;1158;1235;1239;1258;1280
3414,17,16,1,1;63;286;426;679;804;937;954;1017;1021;1077;1100;1106;1158;1239;1258
3415,18,14,4,1;63;286;426;679;804;937;954;1017;1021;1077;1100;1106;1258
3416,21,17,4,1;63;286;426;679;804;937;954;1017;1021;1077;1100;1106;1158;1239;1258;1280
3417,19,17,2,1;63;426;679;804;937;954;1017;1021;1077;1100;1106;1158;1235;1239;1258;1280
3418,20,18,2,1;63;286;679;804;813;937;954;1017;1021;1077;1100;1106;1158;1235;1239;1258;1280
3419,20,18,2,1;63;286;679;804;813;937;954;1017;1021;1077;1100;1106;1158;1235;1239;1258;1280
3420,21,18,3,1;63;286;679;804;813;937;954;1017;1021;1077;1100;1106;1186;1235;1239;1258;1280
3421,18,18,0,1;63;286;579;679;804;813;937;954;1017;1021;1077;1100;1106;1239;1258;1280;1289
3422,20,17,3,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1106;1239;1258;1280;1289
3423,18,16,2,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1106;1239;1258;1280
3424,19,18,1,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1106;1186;1239;1258;1280;1289
3425,19,18,1,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1106;1186;1258;1280;1289;1292
3426,19,19,0,1;63;286;579;679;804;813;937;954;1017;1021;1077;1100;1106;1186;1258;1280;1289;1292
3427,21,19,2,1;63;286;579;679;804;813;937;954;1017;1021;1077;1100;1106;1186;1258;1280;1289;1292
3428,19,17,2,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1106;1258;1280;1289;1292
3429,17,16,1,1;63;286;579;679;804;813;937;1017;1021;1077;1100;1258;1280;1289;1292
3430,16,16,0,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3431,18,17,1,1;63;286;579;679;804;813;937;1017;1021;1077;1100;1239;1258;1280;1289;1292
3432,16,16,0,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3433,17,16,1,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3434,18,16,2,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3435,17,16,1,1;63;579;679;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3436,18,17,1,1;63;286;579;679;780;804;813;937;1021;1077;1100;1258;1280;1289;1292;1302
3437,17,17,0,1;63;579;679;780;804;813;937;954;1021;1077;1100;1258;1280;1289;1292;1302
3438,17,16,1,1;63;579;679;780;804;813;937;954;1021;1077;1100;1258;1280;1289;1292
3439,18,17,1,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3440,17,17,0,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3441,17,17,0,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3442,17,17,0,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3443,18,17,1,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3444,20,17,3,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3445,18,17,1,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3446,19,17,2,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3447,17,17,0,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3448,17,17,0,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3449,19,18,1,1;63;579;679;780;804;813;937;954;1017;1021;1077;1100;1152;1258;1280;1289;1292
3450,19,18,1,1;63;426;579;679;780;804;813;937;954;1017;1021;1077;1100;1258;1280;1289;1292
3451,16,15,1,1;63;286;579;679;804;813;937;1017;1021;1077;1100;1258;1280;1292
3452,16,15,1,1;63;286;579;679;804;813;937;1017;1021;1077;1100;1258;1280;1292
3453,20,18,2,1;63;286;579;679;780;804;813;937;1017;1021;1077;1100;1152;1258;1280;1289;1292
3454,18,17,1,1;63;286;579;679;780;804;813;937;1017;1021;1077;1100;1258;1280;1289;1292
3455,17,16,1,1;63;286;579;679;780;804;813;937;1021;1077;1100;1258;1280;1289;1292
3456,17,17,0,1;63;286;579;679;780;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3457,18,17,1,1;63;286;579;679;780;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3458,17,17,0,1;63;286;579;679;780;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3459,17,17,0,1;63;286;579;679;780;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3460,16,16,0,1;63;286;579;679;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3461,16,16,0,1;63;286;579;679;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3462,16,16,0,1;63;286;579;679;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3463,16,16,0,1;63;286;579;679;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3464,15,15,0,1;63;286;579;679;804;813;937;1021;1077;1100;1258;1280;1292;1313
3465,16,16,0,1;63;286;579;679;804;813;937;1021;1077;1100;1258;1280;1289;1292;1313
3466,17,17,0,1;63;286;579;679;804;813;937;1021;1058;1077;1100;1258;1280;1289;1292;1313
3467,17,17,0,1;63;286;426;579;679;804;813;937;1021;1058;1077;1100;1258;1280;1292;1313
3468,17,17,0,1;63;286;426;579;679;804;813;937;1021;1058;1077;1100;1258;1280;1292;1313
3469,18,18,0,1;63;579;679;804;813;937;954;1017;1021;1058;1077;1100;1258;1278;1280;1292;1313
3470,18,18,0,1;63;286;579;679;804;813;937;1017;1021;1058;1077;1100;1258;1278;1280;1292;1313
3471,19,18,1,1;63;286;579;679;804;813;937;1017;1021;1058;1077;1100;1258;1278;1280;1292;1313
3472,18,18,0,1;63;286;579;679;804;813;937;1017;1021;1058;1077;1100;1258;1278;1280;1292;1313
3473,20,20,0,1;63;286;579;679;804;813;937;1017;1021;1058;1077;1100;1121;1130;1258;1278;1280;1292;1313
3474,18,18,0,1;63;286;579;679;804;813;937;954;1017;1021;1100;1121;1169;1258;1280;1292;1313
3475,16,16,0,1;579;679;804;813;937;954;1017;1021;1100;1121;1258;1278;1280;1292;1313
3476,19,17,2,1;286;579;679;804;813;937;954;1017;1021;1100;1121;1258;1278;1280;1292;1313
3477,16,15,1,1;579;679;804;813;937;954;1017;1021;1100;1121;1258;1280;1292;1313
3478,18,17,1,1;63;579;679;804;813;937;954;1017;1021;1058;1100;1121;1258;1280;1292;1313
3479,19,19,0,1;63;286;579;679;804;813;937;954;1017;1021;1058;1100;1121;1258;1280;1292;1313;1316
3480,18,18,0,1;63;579;679;804;813;937;954;1017;1021;1058;1100;1121;1258;1280;1292;1313;1316
3481,17,17,0,1;63;286;579;804;813;937;1017;1021;1100;1121;1152;1278;1280;1292;1313;1316
3482,18,17,1,1;63;286;579;804;813;937;1017;1021;1100;1121;1152;1278;1280;1292;1313;1316
3483,17,17,0,1;63;286;579;804;813;937;1017;1021;1100;1121;1152;1278;1280;1292;1313;1316
3484,17,17,0,1;63;286;579;804;813;937;1017;1021;1100;1121;1152;1278;1280;1292;1313;1316
3485,19,18,1,1;63;286;579;804;813;937;1017;1021;1100;1121;1130;1152;1169;1280;1292;1313;1316
3486,19,17,2,1;63;286;579;804;813;937;1017;1021;1100;1121;1130;1152;1280;1292;1313;1316
3487,18,18,0,1;63;286;579;813;937;1017;1021;1100;1121;1130;1152;1188;1278;1280;1292;1313;1316
3488,17,16,1,1;63;286;579;813;937;1021;1100;1121;1150;1152;1188;1280;1292;1313;1316
3489,18,16,2,1;63;286;579;813;937;1021;1100;1121;1150;1152;1188;1280;1292;1313;1316
3490,18,16,2,1;63;286;579;813;937;1021;1100;1130;1150;1152;1188;1280;1292;1313;1316
3491,17,16,1,1;63;579;813;937;1021;1100;1130;1150;1152;1188;1280;1292;1313;1316;1321
3492,19,18,1,1;63;286;579;813;937;1021;1100;1121;1130;1152;1188;1278;1280;1292;1313;1316;1321
3493,18,18,0,1;63;579;679;813;937;954;1021;1100;1130;1150;1188;1280;1292;1313;1316;1321;1323
3494,17,17,0,1;63;579;679;813;937;954;1021;1100;1130;1150;1188;1280;1292;1313;1316;1323
3495,16,16,0,1;63;579;813;937;954;1021;1100;1150;1152;1188;1280;1292;1313;1316;1323
3496,16,16,0,1;63;579;679;813;937;954;1021;1100;1150;1188;1280;1292;1313;1316;1323
3497,17,16,1,1;63;579;679;813;937;954;1021;1100;1150;1188;1278;1280;1292;1313;1316
3498,16,14,2,1;63;286;579;813;937;1021;1100;1152;1188;1280;1292;1313;1316
3499,17,16,1,1;63;579;679;813;937;954;1021;1100;1150;1188;1280;1292;1313;1316;1323
3500,17,16,1,1;63;579;679;813;937;954;1021;1100;1158;1188;1280;1292;1313;1316;1323
3501,17,16,1,1;63;579;679;813;937;954;1021;1100;1158;1188;1280;1292;1313;1316;1323
3502,17,17,0,1;63;579;679;813;937;954;1021;1100;1150;1188;1278;1280;1292;1313;1316;1323
3503,19,17,2,1;63;286;579;679;813;937;954;1021;1100;1188;1278;1280;1292;1313;1316;1323
3504,17,17,0,1;63;286;579;679;804;813;937;954;1021;1100;1150;1280;1292;1313;1316;1323
3505,17,16,1,1;63;286;579;679;813;937;1021;1100;1150;1188;1280;1292;1313;1316;1323
3506,16,15,1,1;63;286;579;679;813;937;1021;1100;1188;1280;1292;1313;1316;1323
3507,17,15,2,1;63;286;579;813;937;1021;1100;1152;1188;1280;1292;1313;1316;1323
3508,15,15,0,1;63;286;579;679;804;813;937;1021;1100;1278;1280;1292;1313;1316
3509,16,15,1,1;63;286;579;679;813;937;1021;1100;1188;1278;1280;1292;1313;1316
3510,15,15,0,1;63;286;579;679;813;937;1021;1100;1188;1278;1280;1292;1313;1316
3511,15,15,0,1;63;286;579;679;813;937;1021;1100;1188;1278;1280;1292;1313;1316
3512,16,16,0,1;63;286;579;679;813;937;1021;1100;1106;1188;1278;1280;1292;1313;1316
3513,18,17,1,1;63;286;579;679;804;813;937;1021;1100;1106;1188;1278;1280;1292;1313;1316
3514,17,16,1,1;63;286;579;679;813;937;1021;1100;1106;1188;1278;1280;1292;1313;1316
3515,18,16,2,1;63;286;579;679;813;937;1021;1100;1106;1188;1278;1280;1292;1313;1316
3516,17,16,1,1;63;286;579;679;813;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316
3517,16,15,1,1;63;286;579;679;813;1017;1021;1100;1106;1278;1280;1292;1313;1316
3518,18,17,1,1;63;286;579;679;813;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316;1334
3519,17,17,0,1;63;579;679;813;954;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316;1334
3520,15,15,0,63;286;579;679;813;1017;1021;1058;1100;1106;1280;1292;1313;1316;1334
3521,14,14,0,1;63;579;679;813;1017;1021;1100;1106;1280;1292;1313;1316;1334
3522,16,15,1,1;63;579;679;813;1017;1021;1100;1106;1188;1280;1292;1313;1316;1334
3523,17,16,1,1;63;579;679;813;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316;1334
3524,17,16,1,1;63;579;679;813;954;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316
3525,19,17,2,1;63;579;679;813;954;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316;1334
3526,17,16,1,1;63;579;679;813;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316;1334
3527,16,16,0,1;63;679;813;1017;1021;1100;1106;1152;1188;1278;1280;1292;1313;1316;1334
3528,16,16,0,1;63;579;679;813;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316;1334
3529,16,16,0,1;63;579;679;813;954;1017;1021;1100;1106;1188;1278;1280;1292;1313;1316
3530,18,17,1,1;63;579;679;813;954;1017;1021;1100;1106;1188;1258;1278;1280;1292;1313;1316
3531,17,16,1,1;63;579;679;813;1017;1021;1100;1106;1188;1258;1278;1280;1292;1313;1316
3532,16,16,0,1;63;579;679;813;1017;1021;1100;1106;1121;1188;1278;1280;1292;1313;1316
3533,16,16,0,1;63;426;579;679;813;1017;1021;1100;1106;1121;1188;1280;1292;1313;1316
3534,16,16,0,1;63;426;579;679;813;954;1017;1021;1100;1106;1188;1280;1292;1313;1316
3535,17,16,1,1;63;426;579;679;813;954;1017;1021;1100;1106;1188;1280;1292;1313;1316
3536,17,15,2,1;63;579;679;813;954;1017;1021;1100;1106;1188;1280;1292;1313;1316
3537,16,15,1,1;63;579;679;813;954;1017;1021;1100;1106;1188;1280;1292;1313;1316
3538,19,16,3,1;63;579;679;813;954;1017;1021;1100;1106;1121;1188;1280;1292;1313;1316
3539,17,16,1,1;63;579;679;813;954;1017;1021;1100;1106;1121;1188;1280;1292;1313;1316
3540,18,18,0,1;63;579;679;813;954;1017;1021;1100;1106;1121;1188;1258;1280;1292;1313;1316;1345
3541,19,19,0,1;63;579;679;780;804;813;937;954;1021;1100;1106;1188;1258;1280;1292;1313;1316;1345
3542,18,18,0,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1258;1280;1292;1313;1316;1345
3543,20,19,1,1;63;579;679;780;813;954;1017;1021;1058;1100;1106;1188;1258;1280;1292;1313;1316;1345
3544,17,17,0,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1280;1292;1313;1316;1345
3545,19,19,0,1;63;579;679;780;813;954;1017;1021;1058;1100;1106;1188;1258;1280;1292;1313;1316;1345
3546,18,18,0,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1258;1280;1292;1313;1316;1345
3547,18,17,1,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1258;1280;1292;1313;1316
3548,16,16,0,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1280;1292;1313;1316
3549,16,16,0,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1280;1292;1313;1316
3550,17,17,0,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1258;1280;1292;1313;1316
3551,18,18,0,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1258;1280;1292;1313;1316;1345
3552,17,17,0,1;63;579;679;780;813;954;1017;1021;1100;1106;1188;1258;1280;1292;1313;1316
